chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
5179169,1,319393,74843,16-02-2013,Historical Fiction
3526336,2,319393,74843,14-03-2013,Romance|Crime|Historical Fiction
3015899,3,319393,74843,28-03-2013,Romance|Graphic Novel|Historical Fiction|Crime
6860550,4,319393,74843,29-04-2013,Historical Fiction
7012915,1,604487,30052,14-12-2005,Historical Fiction|Horror|Dystopian|Young Adult
5796440,2,604487,30052,05-01-2006,Graphic Novel|Young Adult|Historical Fiction|Literary Fiction
3001787,3,604487,30052,21-01-2006,Young Adult
8709526,4,604487,30052,12-02-2006,Young Adult|Science Fiction
9897723,1,780130,83147,17-03-2015,Literary Fiction|Horror|Graphic Novel
1394430,2,780130,83147,05-04-2015,Graphic Novel
5226499,3,780130,83147,02-05-2015,Crime|Graphic Novel
3661489,4,780130,83147,10-04-2015,Historical Fiction|Adventure|Thriller|Graphic Novel
3770791,5,780130,83147,07-07-2015,Graphic Novel|Horror
1616123,6,780130,83147,15-07-2015,Crime|Graphic Novel|Historical Fiction
2006178,7,780130,83147,27-06-2015,Graphic Novel
1357878,1,252205,14799,16-10-1999,Science Fiction
1770421,2,252205,14799,03-11-1999,Science Fiction|Paranormal
8678938,3,252205,14799,15-12-1999,Adventure|Science Fiction|Fantasy|Thriller
2129165,1,781301,66822,11-01-2019,Horror|Dystopian
5311048,2,781301,66822,25-01-2019,Paranormal|Horror|Crime
3830348,3,781301,66822,27-01-2019,Horror
6797922,4,781301,66822,22-02-2019,Horror|Mystery|Adventure
5574337,1,353524,12628,18-10-2001,Graphic Novel|Young Adult|Historical Fiction
8391909,2,353524,12628,28-10-2001,Romance|Fantasy|Historical Fiction
9356079,3,353524,12628,11-11-2001,Historical Fiction
9237519,4,353524,12628,16-01-2002,Historical Fiction|Romance
4758095,5,353524,12628,05-12-2001,Historical Fiction|Adventure
4279631,6,353524,12628,21-01-2002,Historical Fiction
6180866,7,353524,12628,10-01-2002,Fantasy|Dystopian|Historical Fiction
1893897,1,556957,49106,25-05-1997,Graphic Novel|Young Adult|Historical Fiction
8083413,2,556957,49106,21-06-1997,Graphic Novel|Young Adult|Horror|Science Fiction
8130168,3,556957,49106,28-06-1997,Literary Fiction|Paranormal|Science Fiction|Young Adult
2654376,1,982995,33652,07-11-2002,Dystopian|Romance|Mystery
9599590,2,982995,33652,21-11-2002,Science Fiction|Dystopian
9138008,3,982995,33652,27-12-2002,Dystopian
3642472,1,756470,45755,12-02-2004,Literary Fiction|Young Adult|Science Fiction
2629498,2,756470,45755,07-03-2004,Literary Fiction|Adventure
3145956,3,756470,45755,31-03-2004,Literary Fiction|Thriller
9956134,4,756470,45755,22-03-2004,Fantasy|Literary Fiction|Mystery
7835403,1,999876,30203,08-10-2011,Romance|Young Adult|Adventure|Dystopian
1847406,2,999876,30203,15-10-2011,Horror|Young Adult|Mystery|Literary Fiction
9491162,3,999876,30203,11-11-2011,Paranormal|Dystopian|Young Adult
1150210,4,999876,30203,04-11-2011,Horror|Fantasy|Historical Fiction|Young Adult
2158051,5,999876,30203,25-11-2011,Thriller|Historical Fiction|Young Adult|Science Fiction
4201326,6,999876,30203,17-12-2011,Young Adult
2048472,7,999876,30203,12-03-2012,Young Adult|Dystopian
8927673,8,999876,30203,25-02-2012,Literary Fiction|Young Adult|Paranormal
6681831,9,999876,30203,17-04-2012,Young Adult
6524924,10,999876,30203,20-02-2012,Young Adult
4489049,11,999876,30203,27-12-2011,Young Adult|Mystery
9005515,12,999876,30203,17-02-2012,Young Adult
1708626,13,999876,30203,12-03-2012,Young Adult
9826444,14,999876,30203,24-06-2012,Historical Fiction|Young Adult
5249894,15,999876,30203,25-08-2012,Humor|Young Adult|Dystopian|Fantasy
8685612,1,928387,97392,30-03-2003,Humor|Romance
6452596,2,928387,97392,06-04-2003,Science Fiction|Humor|Romance|Young Adult
8316856,3,928387,97392,03-05-2003,Humor
5083301,4,928387,97392,20-05-2003,Humor
1870970,5,928387,97392,02-06-2003,Young Adult|Literary Fiction|Humor
8705657,1,664744,23751,18-09-2008,Mystery|Romance|Young Adult
5411902,2,664744,23751,05-10-2008,Mystery|Literary Fiction
5346681,3,664744,23751,09-11-2008,Horror|Mystery|Graphic Novel|Humor
4719447,4,664744,23751,21-10-2008,Mystery|Fantasy
6646755,5,664744,23751,24-10-2008,Mystery|Humor
4252883,1,300188,15226,25-06-1999,Horror|Romance
6629997,2,300188,15226,25-07-1999,Romance
7735054,3,300188,15226,14-08-1999,Thriller|Romance|Horror
2073434,4,300188,15226,12-08-1999,Romance
5320018,5,300188,15226,24-08-1999,Thriller|Romance|Fantasy
5836026,6,300188,15226,09-08-1999,Romance
8347933,7,300188,15226,10-11-1999,Romance
8987017,8,300188,15226,17-09-1999,Paranormal|Romance|Thriller|Young Adult
2586172,9,300188,15226,19-01-2000,Mystery|Romance|Historical Fiction|Crime
1032837,1,190275,76249,20-06-1991,Young Adult|Horror|Romance
2751763,2,190275,76249,28-06-1991,Romance
9075225,3,190275,76249,19-08-1991,Romance|Literary Fiction|Young Adult
3844724,1,415535,85965,09-08-2015,Mystery|Horror|Dystopian
6656355,2,415535,85965,31-08-2015,Dystopian|Paranormal|Adventure
4094257,3,415535,85965,18-09-2015,Horror|Dystopian|Historical Fiction
9729229,4,415535,85965,14-10-2015,Dystopian|Graphic Novel|Young Adult|Adventure
8726411,1,907111,58864,02-03-2020,Paranormal|Science Fiction|Literary Fiction|Historical Fiction
5285750,2,907111,58864,28-03-2020,Thriller|Historical Fiction|Crime|Graphic Novel
1073150,3,907111,58864,09-04-2020,Historical Fiction
7655139,4,907111,58864,22-05-2020,Literary Fiction|Historical Fiction
2005045,1,585936,82923,20-10-2007,Paranormal|Graphic Novel
8913274,2,585936,82923,07-11-2007,Crime|Fantasy|Paranormal
9387279,3,585936,82923,27-11-2007,Science Fiction|Paranormal
3819171,1,255362,48177,28-01-2010,Horror|Adventure
8201711,2,255362,48177,08-02-2010,Romance|Adventure|Graphic Novel
9256461,3,255362,48177,19-02-2010,Adventure|Science Fiction|Crime
9399166,4,255362,48177,01-04-2010,Adventure|Dystopian
2330094,5,255362,48177,18-04-2010,Adventure
5224986,6,255362,48177,24-03-2010,Graphic Novel|Romance|Adventure
5082155,1,597013,97690,14-05-1993,Literary Fiction|Science Fiction
2967228,2,597013,97690,06-06-1993,Young Adult|Literary Fiction|Graphic Novel
1001208,3,597013,97690,09-07-1993,Literary Fiction
2200553,1,542372,53369,22-09-1994,Crime
5813325,2,542372,53369,10-10-1994,Humor|Crime
3982175,3,542372,53369,18-10-1994,Crime|Science Fiction
4918908,4,542372,53369,27-11-1994,Crime|Paranormal
1218611,5,542372,53369,08-01-1995,Crime
6004867,6,542372,53369,21-12-1994,Humor|Adventure|Historical Fiction|Crime
2648891,7,542372,53369,07-02-1995,Crime
1453193,8,542372,53369,19-01-1995,Humor|Crime
6882460,9,542372,53369,03-12-1994,Crime|Romance
9219506,10,542372,53369,08-01-1995,Literary Fiction|Mystery|Crime
7143573,11,542372,53369,30-01-1995,Crime
1356559,12,542372,53369,11-05-1995,Crime|Paranormal|Humor|Graphic Novel
7251946,13,542372,53369,08-01-1995,Science Fiction|Thriller|Graphic Novel|Crime
1026384,14,542372,53369,01-05-1995,Crime|Mystery
8731010,15,542372,53369,13-07-1995,Crime
1930809,16,542372,53369,02-10-1995,Crime|Thriller
9482772,1,122876,45916,06-11-1995,Dystopian
9547784,2,122876,45916,27-11-1995,Mystery|Dystopian|Graphic Novel
5891457,3,122876,45916,10-12-1995,Fantasy|Dystopian
5013687,4,122876,45916,21-12-1995,Dystopian
7882485,5,122876,45916,20-12-1995,Dystopian|Horror
7419636,6,122876,45916,05-03-1996,Adventure|Thriller|Dystopian
2738731,7,122876,45916,29-03-1996,Thriller|Dystopian|Romance
1541445,8,122876,45916,08-04-1996,Paranormal|Dystopian|Adventure|Historical Fiction
9737418,9,122876,45916,22-04-1996,Dystopian
7833412,10,122876,45916,13-05-1996,Humor|Adventure|Dystopian
4413970,1,222115,72580,16-09-1990,Paranormal|Horror
3835448,2,222115,72580,24-09-1990,Science Fiction|Mystery|Paranormal|Historical Fiction
2129576,3,222115,72580,09-11-1990,Paranormal|Mystery|Romance|Science Fiction
6875777,1,274174,49318,08-06-2014,Paranormal|Adventure|Young Adult
7748226,2,274174,49318,19-06-2014,Dystopian|Mystery|Young Adult
1108314,3,274174,49318,01-08-2014,Young Adult|Humor|Horror
3364192,4,274174,49318,14-07-2014,Young Adult|Crime
8866976,5,274174,49318,04-09-2014,Graphic Novel|Young Adult
6101255,6,274174,49318,18-07-2014,Literary Fiction|Science Fiction|Young Adult|Graphic Novel
8914129,1,259826,77621,09-07-2007,Science Fiction|Romance|Horror
3974585,1,874668,99550,17-03-2008,Horror|Thriller
1724612,2,874668,99550,24-03-2008,Dystopian|Thriller
7455091,3,874668,99550,20-04-2008,Thriller|Young Adult|Adventure|Crime
1291961,1,836727,51049,17-02-2005,Romance
5115438,2,836727,51049,14-03-2005,Graphic Novel|Romance
4532988,3,836727,51049,27-03-2005,Romance|Literary Fiction|Science Fiction|Historical Fiction
3085357,4,836727,51049,28-03-2005,Adventure|Humor|Mystery|Romance
8092837,5,836727,51049,25-03-2005,Romance
4698082,6,836727,51049,27-06-2005,Romance|Horror|Paranormal|Fantasy
6937392,7,836727,51049,06-05-2005,Romance|Paranormal|Science Fiction|Mystery
9683184,8,836727,51049,12-05-2005,Adventure|Fantasy|Romance|Horror
3473752,9,836727,51049,14-04-2005,Romance|Dystopian|Crime|Science Fiction
1538924,10,836727,51049,09-10-2005,Romance|Historical Fiction|Graphic Novel|Literary Fiction
4797401,11,836727,51049,04-11-2005,Romance|Humor
4981968,12,836727,51049,06-10-2005,Adventure|Science Fiction|Romance|Paranormal
1711096,13,836727,51049,08-11-2005,Romance|Adventure
9687475,14,836727,51049,30-11-2005,Romance|Crime|Paranormal
3419950,15,836727,51049,13-10-2005,Romance|Historical Fiction
3178200,16,836727,51049,01-08-2005,Paranormal|Historical Fiction|Romance|Humor
5297549,17,836727,51049,18-12-2005,Crime|Romance|Dystopian|Humor
5343647,18,836727,51049,03-12-2005,Adventure|Fantasy|Literary Fiction|Romance
8233150,19,836727,51049,07-01-2006,Paranormal|Romance|Humor|Horror
5832756,1,566895,27299,10-11-2016,Dystopian|Fantasy
3503236,2,566895,27299,07-12-2016,Fantasy|Mystery
6142576,3,566895,27299,28-12-2016,Fantasy
1405630,4,566895,27299,31-12-2016,Fantasy
6990874,5,566895,27299,29-01-2017,Fantasy|Mystery
1200948,6,566895,27299,20-12-2016,Historical Fiction|Fantasy
2701076,1,608608,99974,12-10-1997,Thriller|Young Adult|Historical Fiction
9700134,2,608608,99974,04-11-1997,Young Adult|Mystery|Crime
6777415,3,608608,99974,19-11-1997,Young Adult|Dystopian
4934973,4,608608,99974,08-12-1997,Young Adult|Adventure
1050034,5,608608,99974,09-11-1997,Paranormal|Fantasy|Young Adult
2549942,1,594392,74382,29-08-2006,Young Adult|Fantasy|Historical Fiction|Dystopian
5338763,2,594392,74382,20-09-2006,Fantasy|Horror
9583773,3,594392,74382,14-10-2006,Fantasy
6657845,4,594392,74382,13-10-2006,Fantasy
9303253,5,594392,74382,08-10-2006,Fantasy|Science Fiction|Romance
1558582,6,594392,74382,06-01-2007,Fantasy|Historical Fiction
4621756,7,594392,74382,01-02-2007,Fantasy|Young Adult
3616568,8,594392,74382,26-12-2006,Young Adult|Mystery|Fantasy|Horror
8736050,9,594392,74382,25-11-2006,Fantasy|Dystopian|Science Fiction|Humor
1239550,10,594392,74382,09-11-2006,Fantasy|Romance
1143184,11,594392,74382,07-03-2007,Young Adult|Fantasy
6846472,12,594392,74382,06-04-2007,Fantasy|Science Fiction|Thriller|Young Adult
2437292,13,594392,74382,13-06-2007,Fantasy|Young Adult
3881045,1,120581,24953,17-05-2001,Historical Fiction|Horror
9388590,2,120581,24953,14-06-2001,Horror|Adventure|Literary Fiction
1726594,3,120581,24953,30-06-2001,Horror|Humor
4762420,4,120581,24953,13-06-2001,Horror
3652485,5,120581,24953,30-06-2001,Horror|Humor
4792399,6,120581,24953,09-10-2001,Dystopian|Horror|Humor
9268738,7,120581,24953,16-07-2001,Horror
2283660,1,571351,29548,22-02-1990,Romance|Science Fiction|Adventure
7883786,2,571351,29548,10-03-1990,Adventure|Science Fiction
4072515,3,571351,29548,16-03-1990,Humor|Science Fiction|Thriller
7458143,4,571351,29548,17-04-1990,Dystopian|Historical Fiction|Science Fiction
2155988,5,571351,29548,19-04-1990,Science Fiction|Fantasy|Crime|Mystery
6312807,6,571351,29548,18-04-1990,Romance|Science Fiction|Historical Fiction|Thriller
4634207,1,713654,33509,19-10-2010,Graphic Novel|Science Fiction|Thriller
7463629,2,713654,33509,26-10-2010,Romance|Science Fiction|Graphic Novel
2591726,3,713654,33509,08-12-2010,Science Fiction
8843972,4,713654,33509,24-12-2010,Young Adult|Romance|Science Fiction
2976057,1,354415,70952,06-04-1993,Thriller|Graphic Novel|Dystopian|Crime
9870646,2,354415,70952,03-05-1993,Dystopian
5702886,3,354415,70952,30-05-1993,Dystopian
9708286,4,354415,70952,11-06-1993,Dystopian
4137139,5,354415,70952,21-06-1993,Humor|Dystopian|Graphic Novel
1075424,1,311118,56805,26-11-2009,Graphic Novel|Fantasy|Literary Fiction|Young Adult
7809112,2,311118,56805,15-12-2009,Young Adult
6565100,3,311118,56805,19-01-2010,Romance|Young Adult
9181781,4,311118,56805,06-02-2010,Young Adult
2694097,1,409153,18885,19-05-2001,Fantasy
9921317,1,697091,72580,21-12-1996,Mystery
6677810,2,697091,72580,12-01-1997,Dystopian|Mystery|Literary Fiction
3634094,3,697091,72580,01-02-1997,Adventure|Mystery|Horror
7976844,1,969742,73201,04-04-2014,Young Adult|Mystery|Graphic Novel|Paranormal
8137130,1,974343,31292,27-04-2003,Romance
1298881,2,974343,31292,19-05-2003,Romance
7704177,3,974343,31292,18-06-2003,Historical Fiction|Romance
7887098,1,510762,99091,27-10-1996,Graphic Novel|Literary Fiction|Dystopian|Science Fiction
6799708,2,510762,99091,24-11-1996,Graphic Novel
2474132,1,153395,93648,10-07-2013,Science Fiction|Historical Fiction|Paranormal|Graphic Novel
6612686,2,153395,93648,08-08-2013,Science Fiction|Paranormal|Young Adult|Crime
4368698,3,153395,93648,23-08-2013,Science Fiction|Romance
8492320,4,153395,93648,26-09-2013,Crime|Science Fiction
8243370,1,450067,85456,24-12-1994,Science Fiction|Paranormal
1264589,2,450067,85456,03-01-1995,Paranormal|Young Adult
1229585,3,450067,85456,04-02-1995,Paranormal
2838005,4,450067,85456,26-01-1995,Paranormal|Literary Fiction|Graphic Novel|Mystery
5398175,1,108256,82848,02-07-2018,Thriller
3823509,2,108256,82848,12-07-2018,Thriller|Fantasy
9142627,3,108256,82848,29-08-2018,Thriller|Mystery
7254237,1,207650,22481,12-09-2004,Science Fiction|Humor|Horror|Literary Fiction
9577833,2,207650,22481,01-10-2004,Horror
7312530,3,207650,22481,04-10-2004,Horror|Humor
5053712,4,207650,22481,05-12-2004,Horror|Literary Fiction|Romance
8596090,5,207650,22481,11-11-2004,Horror
2539233,6,207650,22481,15-01-2005,Thriller|Horror
3671092,7,207650,22481,22-01-2005,Mystery|Horror
6884957,1,761032,41135,28-06-2002,Adventure|Paranormal|Thriller|Historical Fiction
7146864,2,761032,41135,21-07-2002,Historical Fiction|Paranormal|Romance
2416029,1,988803,45400,11-09-2001,Young Adult
5262601,2,988803,45400,07-10-2001,Young Adult|Humor|Adventure
5791391,3,988803,45400,21-10-2001,Graphic Novel|Young Adult|Literary Fiction
7111694,4,988803,45400,11-10-2001,Graphic Novel|Fantasy|Science Fiction|Young Adult
1339781,1,847732,49110,30-04-2000,Historical Fiction
6493435,2,847732,49110,24-05-2000,Humor|Historical Fiction|Science Fiction
2127000,3,847732,49110,13-06-2000,Historical Fiction|Literary Fiction
2028690,4,847732,49110,27-05-2000,Humor|Adventure|Thriller|Historical Fiction
2888476,5,847732,49110,29-06-2000,Historical Fiction
5936379,6,847732,49110,28-08-2000,Historical Fiction
1086450,7,847732,49110,22-08-2000,Historical Fiction|Literary Fiction|Graphic Novel|Science Fiction
1780394,8,847732,49110,19-11-2000,Adventure|Mystery|Historical Fiction
5658594,9,847732,49110,27-07-2000,Historical Fiction
5356252,1,552762,22217,19-02-1993,Thriller
5738764,2,552762,22217,21-03-1993,Thriller|Paranormal|Graphic Novel|Young Adult
2797300,3,552762,22217,10-04-1993,Thriller|Science Fiction|Adventure|Crime
4999260,4,552762,22217,08-05-1993,Paranormal|Dystopian|Young Adult|Thriller
9309361,5,552762,22217,19-06-1993,Young Adult|Mystery|Dystopian|Thriller
7494835,6,552762,22217,30-05-1993,Thriller
8660269,7,552762,22217,26-05-1993,Thriller
5546331,8,552762,22217,23-07-1993,Thriller|Mystery
4097501,9,552762,22217,29-07-1993,Thriller|Fantasy|Science Fiction|Literary Fiction
5187293,10,552762,22217,16-11-1993,Thriller
9868153,11,552762,22217,18-08-1993,Thriller
1351019,12,552762,22217,10-11-1993,Thriller|Graphic Novel
5255539,13,552762,22217,26-05-1993,Dystopian|Thriller|Crime
9458887,14,552762,22217,25-07-1993,Thriller
1676259,15,552762,22217,21-01-1994,Thriller|Romance|Adventure|Science Fiction
2214176,1,535878,28964,30-12-2008,Humor|Romance|Historical Fiction
7931961,2,535878,28964,13-01-2009,Crime|Humor
7450522,3,535878,28964,14-02-2009,Humor|Graphic Novel
8155575,4,535878,28964,21-03-2009,Humor
6518405,1,989838,60197,28-08-2012,Romance|Adventure
3801820,2,989838,60197,15-09-2012,Dystopian|Horror|Crime|Adventure
9192651,3,989838,60197,19-10-2012,Horror|Crime|Adventure
7781493,1,619782,30214,21-04-1992,Thriller|Paranormal
3287022,2,619782,30214,16-05-1992,Paranormal|Dystopian|Literary Fiction
5776547,3,619782,30214,23-05-1992,Humor|Science Fiction|Crime|Paranormal
6503812,1,872882,27992,23-08-2000,Paranormal|Fantasy|Mystery|Humor
1612931,2,872882,27992,16-09-2000,Dystopian|Mystery
2112340,3,872882,27992,10-09-2000,Mystery
2657114,1,706770,46559,08-05-1997,Humor|Literary Fiction
2314555,2,706770,46559,24-05-1997,Young Adult|Humor
2134729,3,706770,46559,26-05-1997,Crime|Humor
6671809,4,706770,46559,16-06-1997,Romance|Humor|Paranormal
8605416,5,706770,46559,13-06-1997,Humor
4218029,1,724783,93507,09-09-2013,Graphic Novel|Literary Fiction|Crime
1837165,2,724783,93507,07-10-2013,Graphic Novel
4635158,3,724783,93507,03-10-2013,Humor|Romance|Graphic Novel
7376637,4,724783,93507,30-09-2013,Mystery|Young Adult|Graphic Novel|Literary Fiction
6701168,1,866591,77147,28-11-2011,Science Fiction|Mystery
1384737,2,866591,77147,11-12-2011,Science Fiction
2072283,3,866591,77147,17-01-2012,Graphic Novel|Science Fiction|Mystery|Horror
7362899,1,681230,85065,24-01-2011,Science Fiction|Literary Fiction
2215887,2,681230,85065,19-02-2011,Mystery|Dystopian|Literary Fiction
9913779,3,681230,85065,23-02-2011,Horror|Literary Fiction
4885477,4,681230,85065,18-04-2011,Literary Fiction
1104649,5,681230,85065,25-02-2011,Thriller|Literary Fiction|Historical Fiction|Science Fiction
2938756,6,681230,85065,19-05-2011,Graphic Novel|Horror|Literary Fiction|Humor
3298179,7,681230,85065,24-04-2011,Crime|Literary Fiction|Young Adult
3925006,8,681230,85065,04-04-2011,Literary Fiction|Young Adult
7423570,9,681230,85065,14-04-2011,Literary Fiction
1379114,1,404899,21322,04-09-1998,Mystery|Horror
8691775,2,404899,21322,02-10-1998,Mystery|Humor|Adventure
5894201,3,404899,21322,22-09-1998,Horror|Mystery
7024227,4,404899,21322,30-11-1998,Mystery
2319812,5,404899,21322,03-11-1998,Mystery|Dystopian
6470718,6,404899,21322,02-01-1999,Dystopian|Mystery|Historical Fiction
9401130,7,404899,21322,16-10-1998,Mystery|Crime
7988370,8,404899,21322,26-02-1999,Mystery|Paranormal|Crime|Adventure
9079005,9,404899,21322,26-01-1999,Mystery
3252002,10,404899,21322,14-05-1999,Romance|Mystery
1779796,11,404899,21322,22-01-1999,Science Fiction|Mystery
7270465,12,404899,21322,21-03-1999,Mystery|Horror|Fantasy|Graphic Novel
7819872,13,404899,21322,19-02-1999,Mystery
5929338,1,138815,75866,18-02-1993,Thriller|Horror
1923339,2,138815,75866,20-03-1993,Horror|Mystery
6339947,3,138815,75866,04-03-1993,Humor|Adventure|Horror|Fantasy
3229419,4,138815,75866,28-04-1993,Young Adult|Fantasy|Horror
1951486,1,611177,89988,18-09-2020,Crime|Historical Fiction
6380298,2,611177,89988,10-10-2020,Historical Fiction|Fantasy|Romance
2485533,3,611177,89988,06-10-2020,Humor|Young Adult|Graphic Novel|Historical Fiction
3931401,1,519095,87296,21-05-2001,Historical Fiction|Dystopian|Young Adult|Thriller
5547334,2,519095,87296,03-06-2001,Historical Fiction
1617049,3,519095,87296,16-06-2001,Mystery|Historical Fiction|Science Fiction
5482795,4,519095,87296,26-06-2001,Historical Fiction|Humor
9208274,1,609713,51777,22-08-1991,Historical Fiction|Young Adult|Graphic Novel|Paranormal
2277045,2,609713,51777,14-09-1991,Paranormal
4290919,3,609713,51777,07-10-1991,Crime|Mystery|Paranormal
1325422,4,609713,51777,03-10-1991,Romance|Fantasy|Paranormal
1857319,1,638292,59767,04-02-2000,Romance|Humor|Dystopian|Paranormal
9446654,1,719749,93611,16-12-1992,Graphic Novel|Paranormal|Literary Fiction
1552650,2,719749,93611,02-01-1993,Horror|Paranormal
3595799,3,719749,93611,25-01-1993,Paranormal|Literary Fiction
1016754,4,719749,93611,17-02-1993,Paranormal|Dystopian|Graphic Novel|Humor
8381831,1,859813,65461,07-09-1996,Humor
4732364,1,741199,37509,08-10-2007,Romance
2445522,2,741199,37509,05-11-2007,Romance
2201596,3,741199,37509,24-10-2007,Romance
6169720,1,811634,59792,15-03-2018,Adventure
2675522,2,811634,59792,24-03-2018,Science Fiction|Mystery|Adventure|Crime
9214298,3,811634,59792,30-04-2018,Thriller|Adventure
8183889,4,811634,59792,11-04-2018,Adventure
6959564,1,956360,11660,12-06-2008,Young Adult|Paranormal
8036049,2,956360,11660,30-06-2008,Paranormal|Young Adult
4544687,3,956360,11660,26-07-2008,Paranormal
3139638,4,956360,11660,17-08-2008,Historical Fiction|Dystopian|Paranormal
4658196,5,956360,11660,20-09-2008,Fantasy|Dystopian|Paranormal
5254606,1,611601,43092,27-12-2008,Adventure|Young Adult
5999040,2,611601,43092,23-01-2009,Young Adult|Fantasy|Science Fiction
8115590,1,343170,66606,25-10-2011,Adventure
2671523,2,343170,66606,02-11-2011,Adventure
4755034,3,343170,66606,22-12-2011,Mystery|Adventure|Dystopian
6315030,4,343170,66606,23-01-2012,Paranormal|Adventure|Young Adult
3139826,5,343170,66606,22-11-2011,Fantasy|Science Fiction|Dystopian|Adventure
9154308,6,343170,66606,12-02-2012,Horror|Crime|Adventure|Thriller
6848713,7,343170,66606,16-02-2012,Adventure
7105681,8,343170,66606,24-04-2012,Adventure|Romance
6731846,9,343170,66606,10-04-2012,Crime|Dystopian|Adventure
5124812,10,343170,66606,05-01-2012,Crime|Romance|Graphic Novel|Adventure
6544218,11,343170,66606,03-03-2012,Graphic Novel|Adventure|Historical Fiction|Young Adult
7305226,12,343170,66606,28-08-2012,Mystery|Adventure
7772689,13,343170,66606,15-07-2012,Young Adult|Adventure
8479991,1,848987,15958,20-07-2002,Literary Fiction|Science Fiction|Paranormal|Graphic Novel
2968388,2,848987,15958,30-07-2002,Historical Fiction|Romance|Paranormal|Crime
2953740,3,848987,15958,11-08-2002,Paranormal|Crime|Literary Fiction|Graphic Novel
3575568,4,848987,15958,06-10-2002,Paranormal|Fantasy
3298284,5,848987,15958,26-09-2002,Paranormal
9048437,1,163653,63227,22-11-2000,Humor|Thriller|Literary Fiction
9737193,2,163653,63227,04-12-2000,Horror|Romance|Thriller|Graphic Novel
3542319,3,163653,63227,20-12-2000,Humor|Science Fiction|Literary Fiction|Thriller
6782710,4,163653,63227,30-01-2001,Thriller|Paranormal
1475556,5,163653,63227,25-01-2001,Thriller
3018082,1,653971,96341,27-10-2005,Historical Fiction|Horror|Crime|Science Fiction
4834786,2,653971,96341,07-11-2005,Young Adult|Horror
6104715,3,653971,96341,22-12-2005,Horror
5645967,4,653971,96341,11-12-2005,Science Fiction|Horror
4676601,1,119943,88215,16-10-1991,Humor|Crime
4372666,2,119943,88215,23-10-1991,Crime
7427869,3,119943,88215,01-12-1991,Crime
1035534,1,542503,64773,28-06-1991,Science Fiction
7026211,2,542503,64773,05-07-1991,Science Fiction|Thriller|Humor
6695160,1,704402,51910,20-01-2006,Humor|Adventure
2207764,1,431192,47629,29-05-2009,Graphic Novel|Thriller|Science Fiction|Mystery
5202142,2,431192,47629,20-06-2009,Science Fiction|Graphic Novel|Crime|Humor
2345190,3,431192,47629,26-07-2009,Dystopian|Graphic Novel
2447719,1,680130,31581,01-05-2020,Horror|Literary Fiction|Adventure
3157163,2,680130,31581,14-05-2020,Romance|Adventure
6989479,3,680130,31581,15-05-2020,Adventure
6420014,4,680130,31581,06-06-2020,Adventure
8005136,5,680130,31581,20-07-2020,Fantasy|Dystopian|Adventure
6930070,6,680130,31581,05-06-2020,Literary Fiction|Adventure|Humor|Horror
3258338,7,680130,31581,12-07-2020,Adventure|Fantasy|Horror|Paranormal
3644376,8,680130,31581,18-09-2020,Adventure|Fantasy
7894700,9,680130,31581,30-09-2020,Adventure|Dystopian|Mystery|Crime
3281417,1,166595,47700,06-05-1991,Mystery|Fantasy|Crime
9172272,2,166595,47700,27-05-1991,Crime
2025661,3,166595,47700,03-06-1991,Crime|Horror
1028373,4,166595,47700,17-06-1991,Young Adult|Crime|Horror
4848052,5,166595,47700,29-07-1991,Crime
1448653,6,166595,47700,19-08-1991,Romance|Crime|Paranormal
1371992,7,166595,47700,11-07-1991,Thriller|Crime|Romance|Science Fiction
9560757,1,380859,19305,03-09-1992,Paranormal
3076746,2,380859,19305,15-09-1992,Historical Fiction|Young Adult|Adventure|Paranormal
3007869,3,380859,19305,19-10-1992,Science Fiction|Paranormal
2552496,1,779792,57002,12-09-2017,Humor|Paranormal|Historical Fiction|Mystery
8346887,1,537400,43526,10-02-2007,Crime|Science Fiction|Graphic Novel
7871777,2,537400,43526,09-03-2007,Science Fiction|Graphic Novel
2073694,3,537400,43526,04-03-2007,Humor|Science Fiction|Historical Fiction|Young Adult
2246822,4,537400,43526,27-03-2007,Science Fiction
9568284,1,596330,27324,23-12-2006,Romance
2262057,1,222621,60019,09-02-2008,Romance|Fantasy|Dystopian|Science Fiction
4804493,2,222621,60019,23-02-2008,Thriller|Science Fiction
4523037,3,222621,60019,06-03-2008,Science Fiction
8150540,4,222621,60019,15-04-2008,Science Fiction
2310402,5,222621,60019,05-04-2008,Crime|Science Fiction
1663090,6,222621,60019,04-05-2008,Horror|Mystery|Paranormal|Science Fiction
6801145,1,618823,82154,02-12-2017,Young Adult|Graphic Novel|Thriller|Romance
2966992,2,618823,82154,29-12-2017,Historical Fiction|Romance|Young Adult|Literary Fiction
7628036,3,618823,82154,26-12-2017,Young Adult|Romance|Historical Fiction
4664739,4,618823,82154,22-01-2018,Young Adult
6297573,5,618823,82154,30-12-2017,Crime|Young Adult|Thriller
6069840,6,618823,82154,21-01-2018,Young Adult|Paranormal
1378566,7,618823,82154,14-03-2018,Crime|Young Adult
3008623,8,618823,82154,16-06-2018,Romance|Adventure|Thriller|Young Adult
5395232,9,618823,82154,20-06-2018,Historical Fiction|Young Adult|Paranormal
4984325,1,752944,68540,10-03-2017,Paranormal|Dystopian|Literary Fiction
